func,type,layers,neurons,iteration,epoc,loss,forward_cpu,forward_time,back_cpu,back_time,adam_cpu,adam_time
tanh,Single-threaded,1,256,800,0,2.760899,35.725741,35.836696,42.917822,43.031542,1.057604,1.059340
tanh,Single-threaded,1,256,900,0,2.659507,40.028286,40.142915,47.396762,47.514258,1.175789,1.177724
tanh,Single-threaded,1,256,1000,0,2.629240,44.362900,44.493541,51.920449,52.050905,1.295069,1.297393
tanh,Single-threaded,2,16,0,0,4.526589,0.002906,0.003041,0.000725,0.000747,0.000032,0.000032
tanh,Single-threaded,2,16,100,0,4.422503,0.100686,0.105395,0.072608,0.077068,0.003449,0.003496
tanh,Single-threaded,2,16,200,0,4.177564,0.195936,0.205105,0.144478,0.153318,0.006837,0.006951
tanh,Single-threaded,2,16,300,0,3.886734,0.289203,0.302876,0.216451,0.229202,0.010452,0.010623
tanh,Single-threaded,2,16,400,0,3.642109,0.382335,0.400492,0.288220,0.305396,0.013818,0.014051
tanh,Single-threaded,2,16,500,0,3.454188,0.474107,0.496570,0.359503,0.380862,0.017179,0.017480
tanh,Single-threaded,2,16,600,0,3.311261,0.566632,0.593470,0.430765,0.456385,0.020604,0.020980
tanh,Single-threaded,2,16,700,0,3.203704,0.658977,0.690016,0.501909,0.531725,0.024017,0.024480
tanh,Single-threaded,2,16,800,0,3.174748,0.750995,0.786296,0.573193,0.607233,0.027494,0.028031
tanh,Single-threaded,2,16,900,0,3.065572,0.843409,0.882985,0.644449,0.682539,0.030990,0.031619
tanh,Single-threaded,2,16,1000,0,3.014676,0.934264,0.977836,0.714786,0.756685,0.034440,0.035136
tanh,Single-threaded,2,32,0,0,4.506004,0.006931,0.007034,0.001767,0.001803,0.000083,0.000084
tanh,Single-threaded,2,32,100,0,4.235303,0.258020,0.264480,0.192055,0.197474,0.011575,0.011743
tanh,Single-threaded,2,32,200,0,3.736125,0.502977,0.515552,0.381400,0.392536,0.022559,0.022934
tanh,Single-threaded,2,32,300,0,3.394570,0.746875,0.765418,0.572244,0.589115,0.033793,0.034320
tanh,Single-threaded,2,32,400,0,3.200110,0.989813,1.014653,0.762305,0.784657,0.045029,0.045741
tanh,Single-threaded,2,32,500,0,3.093017,1.234585,1.266087,0.952128,0.980393,0.056329,0.057198
tanh,Single-threaded,2,32,600,0,3.018074,1.478238,1.516007,1.143162,1.177313,0.067276,0.068340
tanh,Single-threaded,2,32,700,0,2.956462,1.722638,1.766958,1.333048,1.372871,0.078244,0.079483
