func,type,layers,neurons,iteration,epoc,loss,forward_cpu,forward_time,back_cpu,back_time,adam_cpu,adam_time
tanh,Multi-threaded,2,32,400,0,3.192395,5.101794,3.203996,5.054656,3.191258,0.361196,0.100507
tanh,Multi-threaded,2,32,500,0,3.091480,6.378435,4.012800,6.308772,3.991728,0.451675,0.125965
tanh,Multi-threaded,2,32,600,0,3.014678,7.637643,4.798532,7.566653,4.785029,0.544025,0.151151
tanh,Multi-threaded,2,32,700,0,2.953925,8.897845,5.580595,8.817146,5.560697,0.632049,0.175194
tanh,Multi-threaded,2,32,800,0,2.963533,10.182167,6.391346,10.085668,6.356052,0.720651,0.199743
tanh,Multi-threaded,2,32,900,0,2.862860,11.453663,7.193283,11.360064,7.164048,0.806522,0.223392
tanh,Multi-threaded,2,32,1000,0,2.827509,12.709357,7.975716,12.605896,7.937798,0.897121,0.248568
tanh,Multi-threaded,2,64,0,0,4.455928,0.057518,0.028719,0.019580,0.009950,0.002588,0.000544
tanh,Multi-threaded,2,64,100,0,4.005056,1.881725,0.976405,1.948962,1.001291,0.202573,0.039046
tanh,Multi-threaded,2,64,200,0,3.464809,3.715624,1.925429,3.898134,2.001349,0.408843,0.079297
tanh,Multi-threaded,2,64,300,0,3.193562,5.557158,2.878500,5.856240,3.008844,0.612787,0.118328
tanh,Multi-threaded,2,64,400,0,3.026578,7.399473,3.834764,7.811840,4.014972,0.817522,0.156966
tanh,Multi-threaded,2,64,500,0,2.919013,9.255645,4.806807,9.778411,5.024721,1.017232,0.195902
tanh,Multi-threaded,2,64,600,0,2.835247,11.107686,5.769912,11.747596,6.040774,1.220895,0.236171
tanh,Multi-threaded,2,64,700,0,2.754234,12.947696,6.723388,13.703042,7.041172,1.417163,0.273300
tanh,Multi-threaded,2,64,800,0,2.762282,14.777610,7.672229,15.648689,8.040358,1.615977,0.312162
tanh,Multi-threaded,2,64,900,0,2.668165,16.609368,8.619878,17.602999,9.047704,1.815082,0.350910
tanh,Multi-threaded,2,64,1000,0,2.639366,18.432859,9.562109,19.544741,10.048355,2.015542,0.389630
tanh,Multi-threaded,2,100,0,0,4.456592,0.087823,0.037377,0.032764,0.013635,0.007839,0.001323
