func,type,layers,neurons,iteration,epoc,loss,forward_cpu,forward_time,back_cpu,back_time,adam_cpu,adam_time
tanh,Multi-threaded,2,32,900,0,2.853203,11.188655,9.066219,10.330197,8.758561,0.150042,0.074502
tanh,Multi-threaded,2,32,1000,0,2.826061,12.424662,10.071262,11.474828,9.733380,0.166579,0.082754
tanh,Multi-threaded,2,64,0,0,4.505738,0.062959,0.038486,0.021619,0.013408,0.000569,0.000264
tanh,Multi-threaded,2,64,100,0,3.917408,2.195651,1.316632,1.929832,1.249584,0.052222,0.024358
tanh,Multi-threaded,2,64,200,0,3.406416,4.563859,2.681819,4.090360,2.572979,0.114066,0.053481
tanh,Multi-threaded,2,64,300,0,3.175564,6.933035,4.049792,6.258985,3.900132,0.175923,0.082124
tanh,Multi-threaded,2,64,400,0,3.028591,9.127620,5.351382,8.236657,5.157800,0.232041,0.108530
tanh,Multi-threaded,2,64,500,0,2.925144,11.082152,6.619459,9.954924,6.344765,0.296109,0.141968
tanh,Multi-threaded,2,64,600,0,2.831670,13.047782,7.884826,11.676211,7.531721,0.359658,0.173589
tanh,Multi-threaded,2,64,700,0,2.747243,15.004081,9.150925,13.390332,8.718954,0.422881,0.204847
tanh,Multi-threaded,2,64,800,0,2.745929,16.959289,10.424750,15.106759,9.905592,0.487862,0.236332
tanh,Multi-threaded,2,64,900,0,2.652804,18.916177,11.693475,16.821245,11.090933,0.553011,0.268841
tanh,Multi-threaded,2,64,1000,0,2.621565,20.877124,12.964668,18.540048,12.274734,0.617431,0.300903
tanh,Multi-threaded,2,100,0,0,4.499343,0.102761,0.051492,0.035880,0.018455,0.001271,0.000586
tanh,Multi-threaded,2,100,100,0,3.846285,3.243940,1.662478,3.206853,1.691409,0.099376,0.041180
tanh,Multi-threaded,2,100,200,0,3.346340,6.384378,3.269822,6.384478,3.368010,0.196685,0.081213
tanh,Multi-threaded,2,100,300,0,3.085159,9.511244,4.873699,9.547006,5.036806,0.293932,0.120564
tanh,Multi-threaded,2,100,400,0,2.894713,12.628795,6.469234,12.732296,6.708493,0.391555,0.160122
tanh,Multi-threaded,2,100,500,0,2.782455,15.745498,8.066448,15.921471,8.381160,0.486335,0.198926
tanh,Multi-threaded,2,100,600,0,2.695271,18.876777,9.668734,19.085026,10.041855,0.584444,0.239314
tanh,Multi-threaded,2,100,700,0,2.617762,22.001127,11.269833,22.259097,11.701700,0.679409,0.278508
tanh,Multi-threaded,2,100,800,0,2.631697,25.133182,12.867917,25.427648,13.366520,0.776918,0.318438
tanh,Multi-threaded,2,100,900,0,2.538181,28.249947,14.468572,28.610693,15.035405,0.873081,0.358112
tanh,Multi-threaded,2,100,1000,0,2.523905,31.370800,16.067679,31.791749,16.708696,0.969499,0.397212
tanh,Multi-threaded,2,128,0,0,4.537405,0.139439,0.065160,0.050012,0.023166,0.002285,0.001410
tanh,Multi-threaded,2,128,100,0,3.787672,4.446297,2.177913,4.373557,2.210823,0.151828,0.073427
tanh,Multi-threaded,2,128,200,0,3.307350,8.750668,4.292338,8.711841,4.399153,0.298105,0.143368
tanh,Multi-threaded,2,128,300,0,3.065274,13.049301,6.410575,13.077195,6.599461,0.443424,0.212586
tanh,Multi-threaded,2,128,400,0,2.895982,17.361393,8.517402,17.438921,8.800081,0.588709,0.281505
tanh,Multi-threaded,2,128,500,0,2.777122,21.685602,10.642662,21.800642,10.998757,0.734349,0.350617
tanh,Multi-threaded,2,128,600,0,2.681155,26.001645,12.747120,26.173775,13.199718,0.881974,0.421462
tanh,Multi-threaded,2,128,700,0,2.596679,30.325494,14.862907,30.537202,15.398428,1.028508,0.491960
tanh,Multi-threaded,2,128,800,0,2.600243,34.633211,16.981766,34.896983,17.597277,1.174117,0.561394
tanh,Multi-threaded,2,128,900,0,2.505387,38.942726,19.091976,39.252933,19.793255,1.319514,0.630389
tanh,Multi-threaded,2,128,1000,0,2.476709,43.254099,21.209598,43.606952,21.997749,1.463078,0.697381
tanh,Multi-threaded,2,200,0,0,4.532781,0.272870,0.108111,0.107219,0.042145,0.003492,0.001676
tanh,Multi-threaded,2,200,100,0,3.709917,9.506676,3.732539,11.144770,4.380352,0.331851,0.160881
tanh,Multi-threaded,2,200,200,0,3.259107,18.741339,7.356939,22.250356,8.747304,0.658245,0.319236
tanh,Multi-threaded,2,200,300,0,2.998879,28.023376,11.015301,33.776940,13.259993,0.985089,0.477849
tanh,Multi-threaded,2,200,400,0,2.795837,37.302313,14.658591,45.296752,17.767182,1.311148,0.635827
tanh,Multi-threaded,2,200,500,0,2.684474,46.591008,18.305785,56.818736,22.275196,1.637028,0.792952
tanh,Multi-threaded,2,200,600,0,2.592462,55.878513,21.949631,68.334478,26.778319,1.961164,0.949439
tanh,Multi-threaded,2,200,700,0,2.516513,65.166512,25.581750,79.880806,31.292583,2.287190,1.108605
