func,type,layers,neurons,iteration,epoc,loss,forward_cpu,forward_time,back_cpu,back_time,adam_cpu,adam_time
tanh,Multi-threaded,3,256,600,0,2.500446,26.876217,55.405395,65.548436,179.028409,29.426829,11.044660
tanh,Multi-threaded,3,256,700,0,2.418202,31.095286,64.070103,75.306749,206.230744,33.888812,12.760750
tanh,Multi-threaded,3,256,800,0,2.407461,35.308891,72.742878,85.060649,233.526751,37.991448,14.474049
tanh,Multi-threaded,3,256,900,0,2.300449,39.503734,81.361769,94.669839,260.259876,42.714324,16.226002
tanh,Multi-threaded,3,256,1000,0,2.267820,43.710248,90.042044,104.183730,287.119138,47.298513,17.945882
tanh,Multi-threaded,4,16,0,0,4.576359,0.092358,0.127879,0.029712,0.040450,0.001004,0.000657
tanh,Multi-threaded,4,16,100,0,4.381261,2.954198,4.047534,2.856406,3.913504,0.115954,0.083304
tanh,Multi-threaded,4,16,200,0,4.103248,5.795206,7.950968,5.659619,7.763769,0.233848,0.168979
tanh,Multi-threaded,4,16,300,0,3.848831,8.636808,11.865233,8.471396,11.632982,0.358298,0.259044
tanh,Multi-threaded,4,16,400,0,3.614655,11.483779,15.776253,11.279291,15.475717,0.476387,0.345762
tanh,Multi-threaded,4,16,500,0,3.436374,14.323628,19.677647,14.080303,19.314321,0.592958,0.430001
tanh,Multi-threaded,4,16,600,0,3.298222,17.185019,23.646234,16.900085,23.197145,0.717331,0.520592
tanh,Multi-threaded,4,16,700,0,3.210029,20.068812,27.626723,19.741965,27.086208,0.844408,0.611865
tanh,Multi-threaded,4,16,800,0,3.212800,22.922656,31.536655,22.562899,30.948410,0.965463,0.699286
tanh,Multi-threaded,4,16,900,0,3.132213,25.760108,35.443849,25.367964,34.794550,1.087207,0.788659
tanh,Multi-threaded,4,16,1000,0,3.110696,28.580166,39.342629,28.155758,38.620356,1.213560,0.880618
tanh,Multi-threaded,4,32,0,0,4.530827,0.088176,0.122990,0.029698,0.040033,0.001134,0.000665
tanh,Multi-threaded,4,32,100,0,4.253283,2.976426,4.118147,2.961869,4.110016,0.137562,0.078121
tanh,Multi-threaded,4,32,200,0,3.793722,5.865517,8.116632,5.883842,8.154436,0.268531,0.152322
tanh,Multi-threaded,4,32,300,0,3.447731,8.753449,12.125504,8.792180,12.187507,0.400005,0.228700
tanh,Multi-threaded,4,32,400,0,3.249323,11.636792,16.123195,11.702905,16.233066,0.537189,0.307288
tanh,Multi-threaded,4,32,500,0,3.152665,14.516593,20.124070,14.621905,20.296223,0.664456,0.380548
tanh,Multi-threaded,4,32,600,0,3.087114,17.430982,24.142838,17.577547,24.385453,0.807802,0.462101
