Func,Iteration,Epoc,Loss,FWtime,BWtime
tanf,0,0,4.419816,0.020885,0.007958
tanf,1000,0,2.770086,7.127701,7.486403
tanf,2000,0,2.486691,14.080934,14.616694
tanf,3000,0,2.378169,21.064202,21.911551
tanf,4000,0,2.260502,28.047574,29.267030
tanf,5000,0,2.219018,35.344796,37.221391
tanf,6000,0,2.137108,42.426432,44.762301
tanf,7000,0,2.115899,49.672688,52.486987
tanf,8000,0,2.072045,56.813382,60.144016
tanf,9000,0,2.030377,64.225956,68.351227
tanf,10000,0,1.984025,71.332415,75.863606
tanf,11000,0,2.014832,78.611285,83.753166
tanf,12000,0,2.037481,85.512735,90.978766
tanf,13000,0,2.068743,92.729806,98.844076
tanf,14000,0,2.030432,99.769414,106.258232
tanf,15000,0,2.014136,106.888403,113.897536
tanf,16000,0,1.948482,113.948518,121.350938
tanf,17000,0,1.940283,120.901329,128.686654
tanf,18000,0,1.888726,128.026131,136.237634
tanf,19000,0,1.887494,135.250427,144.043951
tanf,20000,0,1.904619,142.213201,151.423082
tanf,21000,0,1.856126,148.972662,158.325097
tanf,22000,0,1.819191,156.048227,165.858118
tanf,23000,0,2.050682,162.942946,172.989460
tanf,24000,0,1.965307,170.125621,180.684453
tanf,25000,0,1.935632,177.109494,188.027518
tanf,26000,0,1.936634,184.390711,195.937420
tanf,27000,0,1.899304,191.774758,204.043083
tanf,28000,0,1.895413,198.653795,211.242359
tanf,29000,0,1.907868,206.003241,219.186647
tanf,30000,0,1.834492,213.114762,226.669819
tanf,31000,0,1.792553,220.040313,233.757293
tanf,32000,0,1.768531,226.998366,240.844151
tanf,33000,0,1.725653,234.037848,248.227348
tanf,34000,0,1.749749,241.004800,255.386082
tanf,35000,0,1.732479,248.216095,263.021333
tanf,36000,0,1.749114,255.528076,270.835083
tanf,37000,0,1.679885,262.805706,278.645227
tanf,38000,0,1.674601,270.418236,287.106142
tanf,39000,0,1.641187,277.778430,295.000225
tanf,40000,0,1.680206,284.780377,302.289465
tanf,41000,1,1.755604,291.756302,309.548049
tanf,42000,1,1.726816,299.106106,317.453206
tanf,43000,1,1.745938,306.313213,325.092604
tanf,44000,1,1.681594,313.448661,332.627628
tanf,45000,1,1.756185,320.952380,340.574935
tanf,46000,1,1.730093,327.990156,347.812831
tanf,47000,1,1.683599,335.175157,355.294092
tanf,48000,1,1.633753,342.539443,363.150829
tanf,49000,1,1.717037,349.729578,370.616070
tanf,50000,1,1.646181,356.878099,378.119999
tanf,51000,1,1.677201,363.994939,385.677276
tanf,52000,1,1.603940,370.988393,392.939083
tanf,53000,1,1.767556,378.284620,400.698523
tanf,54000,1,1.723052,385.340231,408.115241
tanf,55000,1,1.697512,392.383944,415.445911
tanf,56000,1,1.699278,399.644809,423.171964
tanf,57000,1,1.645979,407.169075,431.451047
tanf,58000,1,1.693770,414.387255,439.028130
tanf,59000,1,1.607120,421.414227,446.246818
tanf,60000,1,1.652051,428.531153,453.769375
tanf,61000,1,1.642780,435.691068,461.246400
tanf,62000,1,1.646206,442.693930,468.494958
tanf,63000,1,1.838844,449.769704,475.883475
tanf,64000,1,1.834342,457.118490,483.652605
tanf,65000,1,1.724651,464.276222,491.131382
tanf,66000,1,1.711860,471.450441,498.711420
tanf,67000,1,1.781129,478.784317,506.635577
tanf,68000,1,1.701515,485.987826,514.189013
tanf,69000,1,1.765978,493.201394,521.844209
tanf,70000,1,1.701047,500.548364,529.648145
tanf,71000,1,1.580149,507.620271,537.002310
tanf,72000,1,1.577391,514.822043,544.608678
tanf,73000,1,1.556244,522.186605,552.567263
tanf,74000,1,1.575255,529.291869,559.968012
tanf,75000,1,1.537982,536.753105,568.203447
tanf,76000,1,1.527649,543.873117,575.658868
tanf,77000,1,1.607641,551.095477,583.444730
tanf,78000,1,1.587299,558.375439,591.312452
tanf,79000,1,1.509509,565.550416,599.037454
tanf,80000,1,1.532304,572.908148,606.945833
tanf,81000,1,1.531852,580.546433,615.654361
tanf,82000,2,1.682648,587.769939,623.545704
tanf,83000,2,1.575719,594.852407,631.088828
tanf,84000,2,1.599072,601.819120,638.369341
tanf,85000,2,1.612788,608.952409,645.957504
tanf,86000,2,1.522451,616.286348,653.953296
tanf,87000,2,1.562518,623.222401,661.173619
tanf,88000,2,1.686856,630.562505,669.241575
tanf,89000,2,1.560220,637.662041,676.835503
tanf,90000,2,1.547408,644.755227,684.309354
tanf,91000,2,1.548653,651.945467,692.003504
tanf,92000,2,1.502208,658.978117,699.463511
tanf,93000,2,1.531900,666.015807,706.873546
tanf,94000,2,1.588099,673.152578,714.469168
tanf,95000,2,1.523921,679.943824,721.413672
tanf,96000,2,1.553496,687.085429,729.015676
tanf,97000,2,1.604581,694.506792,737.131240
tanf,98000,2,1.548395,701.941207,745.308631
tanf,99000,2,1.568350,708.751956,752.228023
