Func,Iteration,Epoc,Loss,FWtime,BWtime
tanh,0,0,4.607973,0.011853,0.003802
tanh,1000,0,2.933233,4.829306,4.892428
tanh,2000,0,2.667002,8.950040,8.790684
tanh,3000,0,2.538494,13.418941,13.133202
tanh,4000,0,2.404564,17.881459,17.476915
tanh,5000,0,2.364610,22.152430,21.545488
tanh,6000,0,2.290420,26.787636,26.120738
tanh,7000,0,2.265391,31.074882,30.219845
tanh,8000,0,2.224017,35.488548,34.486511
tanh,9000,0,2.205040,39.642092,38.399360
tanh,10000,0,2.146720,44.119385,42.770755
tanh,11000,0,2.171526,48.312316,46.732128
tanh,12000,0,2.182284,52.766926,51.079870
tanh,13000,0,2.214198,57.126974,55.305247
tanh,14000,0,2.170443,61.727549,59.874782
tanh,15000,0,2.154785,66.086253,64.112600
tanh,16000,0,2.112690,70.102519,67.893029
tanh,17000,0,2.093091,74.115148,71.649558
tanh,18000,0,2.052426,78.270106,75.610797
tanh,19000,0,2.034838,82.319690,79.421100
tanh,20000,0,2.064691,86.893478,83.955243
tanh,21000,0,2.019732,91.285053,88.246514
tanh,22000,0,1.991628,95.346045,92.080017
tanh,23000,0,2.175373,99.530024,96.079495
tanh,24000,0,2.107545,103.728540,100.099877
tanh,25000,0,2.070835,107.850538,104.009690
tanh,26000,0,2.074876,112.425682,108.544245
tanh,27000,0,2.026694,116.880915,112.916020
tanh,28000,0,2.049776,121.175928,117.065192
tanh,29000,0,2.051178,125.310541,120.999040
tanh,30000,0,1.974582,129.438054,124.906363
tanh,31000,0,1.948229,133.545508,128.793527
tanh,32000,0,1.924227,138.045372,133.233146
tanh,33000,0,1.885380,142.436694,137.519438
tanh,34000,0,1.913812,146.620870,141.512714
tanh,35000,0,1.894096,150.765736,145.461579
tanh,36000,0,1.920111,155.059424,149.612991
tanh,37000,0,1.844066,159.766715,154.341451
tanh,38000,0,1.850967,164.759389,159.462644
tanh,39000,0,1.809198,168.833054,163.309107
tanh,40000,0,1.862481,173.041628,167.348332
tanh,41000,1,1.892900,177.520244,171.759699
tanh,42000,1,1.879732,181.730871,175.768098
tanh,43000,1,1.900314,185.993553,179.877380
tanh,44000,1,1.848673,190.246328,183.980832
tanh,45000,1,1.899815,194.513259,188.094713
tanh,46000,1,1.890487,198.677793,192.057391
tanh,47000,1,1.847019,202.917758,196.136445
tanh,48000,1,1.800814,207.522936,200.720151
tanh,49000,1,1.871781,211.584687,204.552099
tanh,50000,1,1.810566,216.003233,208.914956
tanh,51000,1,1.840237,220.752161,213.689540
tanh,52000,1,1.777364,225.075981,217.899863
tanh,53000,1,1.918212,229.342704,222.021335
tanh,54000,1,1.883114,233.702066,226.261847
tanh,55000,1,1.853982,237.843779,230.220091
tanh,56000,1,1.859038,242.227757,234.480015
tanh,57000,1,1.821873,246.740214,238.942460
tanh,58000,1,1.855807,251.430954,243.702924
tanh,59000,1,1.782084,256.582328,249.109482
tanh,60000,1,1.809986,260.984823,253.419070
tanh,61000,1,1.803609,265.093263,257.319085
tanh,62000,1,1.800514,269.628145,261.823347
tanh,63000,1,1.978076,274.381751,266.641990
tanh,64000,1,1.970041,278.477998,270.525910
tanh,65000,1,1.869928,282.846998,274.785900
tanh,66000,1,1.870483,287.373609,279.279949
tanh,67000,1,1.921854,291.738244,283.507151
tanh,68000,1,1.841634,295.896262,287.484948
tanh,69000,1,1.905596,300.151383,291.611766
tanh,70000,1,1.862711,304.620300,295.990115
tanh,71000,1,1.744016,308.914637,300.155904
tanh,72000,1,1.736006,313.136721,304.227934
tanh,73000,1,1.708860,317.424610,308.366499
tanh,74000,1,1.739564,321.607762,312.376748
tanh,75000,1,1.704551,325.906787,316.539601
tanh,76000,1,1.693436,330.460547,321.071703
tanh,77000,1,1.755099,334.899770,325.438050
tanh,78000,1,1.738962,339.088063,329.442222
tanh,79000,1,1.659299,343.502841,333.775410
tanh,80000,1,1.695864,348.184179,338.442492
tanh,81000,1,1.689295,352.671392,342.891241
tanh,82000,2,1.827088,356.944311,347.037100
tanh,83000,2,1.732104,361.012649,350.879135
tanh,84000,2,1.740017,365.360649,355.095586
tanh,85000,2,1.766468,369.488448,359.029910
tanh,86000,2,1.665693,373.869041,363.301528
tanh,87000,2,1.714311,379.002636,368.608475
tanh,88000,2,1.839401,383.647653,373.280801
tanh,89000,2,1.710265,387.830792,377.285611
tanh,90000,2,1.695338,391.940424,381.151376
tanh,91000,2,1.695908,396.327851,385.435256
tanh,92000,2,1.656482,400.612855,389.575434
tanh,93000,2,1.696698,404.932195,393.772624
tanh,94000,2,1.744931,409.526434,398.354925
tanh,95000,2,1.669652,413.852280,402.554560
tanh,96000,2,1.706013,417.878969,406.325037
tanh,97000,2,1.754696,422.153393,410.451403
tanh,98000,2,1.705263,426.504710,414.690315
tanh,99000,2,1.708723,431.119309,419.291950
