Func,Iteration,Epoc,Loss,FWtime,BWtime
tanf,0,0,4.614911,0.005531,0.001773
tanf,1000,0,3.044649,2.030226,1.933470
tanf,2000,0,2.879284,4.240775,4.161586
tanf,3000,0,2.719102,6.304879,6.168300
tanf,4000,0,2.512679,8.429012,8.259669
tanf,5000,0,2.453492,10.398941,10.102712
tanf,6000,0,2.385938,12.381287,11.968784
tanf,7000,0,2.362407,14.294389,13.710727
tanf,8000,0,2.319281,16.462366,15.863730
tanf,9000,0,2.300259,18.556811,17.907636
tanf,10000,0,2.265051,20.398923,19.545529
tanf,11000,0,2.268613,22.450087,21.516014
tanf,12000,0,2.273379,24.325123,23.201608
tanf,13000,0,2.299831,26.340665,25.118867
tanf,14000,0,2.257250,28.471450,27.227430
tanf,15000,0,2.257440,30.340070,28.895393
tanf,16000,0,2.206964,32.741083,31.454216
tanf,17000,0,2.212011,34.614541,33.131802
tanf,18000,0,2.159270,36.791065,35.306488
tanf,19000,0,2.155433,39.196542,37.853003
tanf,20000,0,2.175930,41.433498,40.135961
tanf,21000,0,2.149022,43.611573,42.330850
tanf,22000,0,2.110219,45.552057,44.132539
tanf,23000,0,2.255361,47.716821,46.309519
tanf,24000,0,2.194461,49.574284,47.963823
tanf,25000,0,2.162666,51.432757,49.616361
tanf,26000,0,2.162864,53.834504,52.144520
tanf,27000,0,2.128203,55.915165,54.162184
tanf,28000,0,2.154751,57.765685,55.813134
tanf,29000,0,2.144399,59.763663,57.698080
tanf,30000,0,2.082685,61.623528,59.360115
tanf,31000,0,2.058474,63.476315,61.004910
tanf,32000,0,2.034205,65.643558,63.163516
tanf,33000,0,2.011443,67.604581,64.984105
tanf,34000,0,2.029369,69.675723,66.986445
tanf,35000,0,2.018905,71.633481,68.809730
tanf,36000,0,2.022735,73.592685,70.623949
tanf,37000,0,1.976390,75.573531,72.483082
tanf,38000,0,1.963372,77.610107,74.432016
tanf,39000,0,1.935827,79.619285,76.341341
tanf,40000,0,1.976030,81.703481,78.357935
tanf,41000,1,2.000297,83.725035,80.289606
tanf,42000,1,1.982271,85.675655,82.096789
tanf,43000,1,2.006949,87.578255,83.805314
tanf,44000,1,1.977582,89.475212,85.535013
tanf,45000,1,1.998351,91.375305,87.252020
tanf,46000,1,2.010211,93.283845,88.993775
tanf,47000,1,1.959465,95.241596,90.817996
tanf,48000,1,1.928807,97.298904,92.796439
tanf,49000,1,1.992224,99.247267,94.605701
tanf,50000,1,1.956812,101.359043,96.695083
tanf,51000,1,1.966412,103.598576,98.976460
tanf,52000,1,1.917887,105.753243,101.123694
tanf,53000,1,2.037815,107.603200,102.776408
tanf,54000,1,1.999986,109.539635,104.561156
tanf,55000,1,1.974514,111.602189,106.572270
tanf,56000,1,1.974905,113.780901,108.807673
tanf,57000,1,1.952229,115.914627,110.960897
tanf,58000,1,1.970320,117.807884,112.687476
tanf,59000,1,1.923374,119.659282,114.332067
tanf,60000,1,1.948717,121.604868,116.151383
tanf,61000,1,1.925649,123.497929,117.881613
tanf,62000,1,1.940844,125.628316,120.020591
tanf,63000,1,2.065972,127.689669,122.046457
tanf,64000,1,2.062103,129.654500,123.901360
tanf,65000,1,1.970402,131.588260,125.693348
tanf,66000,1,1.977948,133.554221,127.538765
tanf,67000,1,2.026760,136.043024,130.304727
tanf,68000,1,1.950628,138.475591,132.951750
tanf,69000,1,2.012237,140.459641,134.833892
tanf,70000,1,1.983723,142.379876,136.603839
tanf,71000,1,1.873624,144.556213,138.844351
tanf,72000,1,1.859047,146.685235,140.975961
tanf,73000,1,1.834166,148.831311,143.146041
tanf,74000,1,1.876579,150.890979,145.162364
tanf,75000,1,1.839963,152.830474,146.976784
tanf,76000,1,1.832906,154.759440,148.761168
tanf,77000,1,1.880628,156.615358,150.409220
tanf,78000,1,1.871494,158.658256,152.391593
tanf,79000,1,1.795280,160.717338,154.422322
tanf,80000,1,1.822323,162.697348,156.296949
tanf,81000,1,1.827527,164.796911,158.402567
tanf,82000,2,1.924782,166.731668,160.202456
tanf,83000,2,1.862523,168.725424,162.094836
tanf,84000,2,1.884393,170.704825,163.968956
tanf,85000,2,1.893539,172.840082,166.102494
tanf,86000,2,1.800277,175.171088,168.582522
tanf,87000,2,1.850100,177.074160,170.320479
tanf,88000,2,1.961565,179.028366,172.140534
tanf,89000,2,1.837382,181.187474,174.319926
tanf,90000,2,1.827405,183.183107,176.221539
tanf,91000,2,1.843297,185.477812,178.644223
tanf,92000,2,1.796318,187.640457,180.830105
tanf,93000,2,1.843900,189.544076,182.568504
tanf,94000,2,1.867904,191.401257,184.226816
tanf,95000,2,1.801710,193.507290,186.331496
tanf,96000,2,1.844809,195.408068,188.072585
tanf,97000,2,1.890393,197.652570,190.439732
tanf,98000,2,1.839090,199.630871,192.321099
tanf,99000,2,1.841932,201.480855,193.965496
