Func,Iteration,Epoc,Loss,FWtime,BWtime
tanf,0,0,4.638742,0.001549,0.000495
tanf,1000,0,3.319259,0.602022,0.600183
tanf,2000,0,3.070887,1.128634,1.107473
tanf,3000,0,2.960905,1.673013,1.637759
tanf,4000,0,2.844351,2.226075,2.181942
tanf,5000,0,2.809169,2.849801,2.814964
tanf,6000,0,2.747717,3.408148,3.361900
tanf,7000,0,2.683263,3.921593,3.850657
tanf,8000,0,2.629257,4.485438,4.404479
tanf,9000,0,2.606123,4.999741,4.893587
tanf,10000,0,2.568362,5.601183,5.496240
tanf,11000,0,2.575133,6.129703,6.003343
tanf,12000,0,2.566003,6.718086,6.587463
tanf,13000,0,2.606622,7.281494,7.140141
tanf,14000,0,2.549107,7.952200,7.832453
tanf,15000,0,2.550435,8.550141,8.432142
tanf,16000,0,2.540562,9.149675,9.033686
tanf,17000,0,2.535722,9.768606,9.657080
tanf,18000,0,2.491515,10.284189,10.145830
tanf,19000,0,2.458153,10.837305,10.686595
tanf,20000,0,2.496310,11.352510,11.178390
tanf,21000,0,2.482403,11.868472,11.669483
tanf,22000,0,2.470040,12.385059,12.160346
tanf,23000,0,2.519618,12.973947,12.747735
tanf,24000,0,2.487981,13.529385,13.290792
tanf,25000,0,2.452059,14.093272,13.846127
tanf,26000,0,2.439450,14.700128,14.458758
tanf,27000,0,2.423625,15.253612,14.995764
tanf,28000,0,2.449172,15.837255,15.575499
tanf,29000,0,2.447990,16.429600,16.167250
tanf,30000,0,2.389536,16.979371,16.704024
tanf,31000,0,2.389252,17.487190,17.186878
tanf,32000,0,2.368353,18.090972,17.798195
tanf,33000,0,2.347449,18.600132,18.281699
tanf,34000,0,2.370171,19.154248,18.823317
tanf,35000,0,2.362071,19.849803,19.551436
tanf,36000,0,2.370083,20.444001,20.143645
tanf,37000,0,2.348473,20.957446,20.630918
tanf,38000,0,2.330346,21.480822,21.126811
tanf,39000,0,2.313029,21.998712,21.620095
tanf,40000,0,2.334340,22.633212,22.269192
tanf,41000,1,2.337484,23.142170,22.753336
tanf,42000,1,2.334610,23.649434,23.236029
tanf,43000,1,2.367049,24.278164,23.878481
tanf,44000,1,2.339385,24.795299,24.368946
tanf,45000,1,2.345352,25.401938,24.981517
tanf,46000,1,2.374984,25.948592,25.513949
tanf,47000,1,2.314525,26.513388,26.073306
tanf,48000,1,2.311385,27.026378,26.560963
tanf,49000,1,2.358210,27.542967,27.051967
tanf,50000,1,2.343093,28.057916,27.541512
tanf,51000,1,2.341257,28.572968,28.030973
tanf,52000,1,2.332691,29.271442,28.762847
tanf,53000,1,2.390563,29.790307,29.258094
tanf,54000,1,2.372614,30.427442,29.909654
tanf,55000,1,2.350235,31.106788,30.618724
tanf,56000,1,2.353726,31.723959,31.248439
tanf,57000,1,2.361957,32.282343,31.799763
tanf,58000,1,2.349229,32.860367,32.375044
tanf,59000,1,2.345995,33.375870,32.866444
tanf,60000,1,2.322973,33.891884,33.355096
tanf,61000,1,2.338905,34.505956,33.977823
tanf,62000,1,2.326731,35.039393,34.493716
tanf,63000,1,2.392481,35.761638,35.261427
tanf,64000,1,2.390341,36.358282,35.859389
tanf,65000,1,2.334718,36.971917,36.480412
tanf,66000,1,2.319501,37.499414,36.991055
tanf,67000,1,2.359206,38.025501,37.497252
tanf,68000,1,2.318598,38.545959,37.996892
tanf,69000,1,2.373096,39.061101,38.486351
tanf,70000,1,2.364501,39.574937,38.975734
tanf,71000,1,2.256668,40.088502,39.464031
tanf,72000,1,2.263048,40.606577,39.956458
tanf,73000,1,2.250315,41.119274,40.445028
tanf,74000,1,2.287005,41.727271,41.058520
tanf,75000,1,2.267155,42.266874,41.582168
tanf,76000,1,2.276677,42.780690,42.071298
tanf,77000,1,2.280861,43.533918,42.876085
tanf,78000,1,2.262514,44.048108,43.366187
tanf,79000,1,2.220533,44.564474,43.856833
tanf,80000,1,2.241234,45.079236,44.346978
tanf,81000,1,2.238065,45.592656,44.837370
tanf,82000,2,2.302378,46.167341,45.407596
tanf,83000,2,2.270999,46.680067,45.894064
tanf,84000,2,2.280159,47.192308,46.382133
tanf,85000,2,2.293993,47.704172,46.868126
tanf,86000,2,2.221052,48.213445,47.352902
tanf,87000,2,2.288832,48.963503,48.158570
tanf,88000,2,2.354238,49.757776,49.019910
tanf,89000,2,2.275532,50.343068,49.603866
tanf,90000,2,2.261329,50.860758,50.096326
tanf,91000,2,2.290776,51.395684,50.613348
tanf,92000,2,2.275015,51.913352,51.107148
tanf,93000,2,2.281702,52.429873,51.596963
tanf,94000,2,2.311778,52.944331,52.087786
tanf,95000,2,2.258682,53.591702,52.753761
tanf,96000,2,2.304154,54.122501,53.266100
tanf,97000,2,2.320125,54.665191,53.794462
tanf,98000,2,2.308788,55.178251,54.282935
tanf,99000,2,2.279008,55.689663,54.769104
