Func,Iteration,Epoc,Loss,FWtime,BWtime
tanh,0,0,4.487409,0.001304,0.000332
tanh,1000,0,3.470566,0.469707,0.394846
tanh,2000,0,3.054027,0.877118,0.706667
tanh,3000,0,2.941054,1.365448,1.114573
tanh,4000,0,2.808819,1.765368,1.415406
tanh,5000,0,2.760600,2.173627,1.721757
tanh,6000,0,2.713908,2.591937,2.043578
tanh,7000,0,2.662077,3.040395,2.399714
tanh,8000,0,2.624495,3.449732,2.707527
tanh,9000,0,2.611528,3.884752,3.047524
tanh,10000,0,2.560619,4.291470,3.353317
tanh,11000,0,2.561484,4.762301,3.733954
tanh,12000,0,2.554742,5.215481,4.094956
tanh,13000,0,2.602786,5.622456,4.399901
tanh,14000,0,2.548915,6.026814,4.704384
tanh,15000,0,2.532363,6.518459,5.114449
tanh,16000,0,2.524394,6.934876,5.431266
tanh,17000,0,2.522631,7.349507,5.743681
tanh,18000,0,2.462070,7.816246,6.121831
tanh,19000,0,2.445927,8.368970,6.605414
tanh,20000,0,2.472971,8.798767,6.926702
tanh,21000,0,2.466938,9.213249,7.237620
tanh,22000,0,2.437646,9.676013,7.609112
tanh,23000,0,2.499896,10.158032,8.003348
tanh,24000,0,2.466237,10.576553,8.322282
tanh,25000,0,2.435641,10.991628,8.635994
tanh,26000,0,2.432006,11.401710,8.946395
tanh,27000,0,2.395620,11.842751,9.291082
tanh,28000,0,2.425098,12.299125,9.656798
tanh,29000,0,2.422938,12.743886,10.005800
tanh,30000,0,2.362007,13.155420,10.314453
tanh,31000,0,2.362121,13.584701,10.647365
tanh,32000,0,2.322800,14.177131,11.172984
tanh,33000,0,2.316054,14.590631,11.485742
tanh,34000,0,2.330973,15.173229,12.003607
tanh,35000,0,2.334079,15.588699,12.319510
tanh,36000,0,2.334567,16.014743,12.646622
tanh,37000,0,2.307857,16.504465,13.045707
tanh,38000,0,2.291192,17.085389,13.560879
tanh,39000,0,2.274252,17.519809,13.898133
tanh,40000,0,2.301940,17.964058,14.248823
tanh,41000,1,2.304400,18.375674,14.558639
tanh,42000,1,2.292753,18.802333,14.883236
tanh,43000,1,2.315409,19.231648,15.203692
tanh,44000,1,2.302332,19.657517,15.527351
tanh,45000,1,2.301131,20.097714,15.870038
tanh,46000,1,2.328773,20.528261,16.203181
tanh,47000,1,2.270361,20.945304,16.515157
tanh,48000,1,2.274139,21.352681,16.819071
tanh,49000,1,2.303079,21.773137,17.139320
tanh,50000,1,2.300517,22.180992,17.443493
tanh,51000,1,2.295181,22.587407,17.747322
tanh,52000,1,2.287775,23.002613,18.058032
tanh,53000,1,2.344577,23.463264,18.426100
tanh,54000,1,2.315797,23.874920,18.733742
tanh,55000,1,2.298585,24.344083,19.113542
tanh,56000,1,2.304658,24.751927,19.417348
tanh,57000,1,2.295056,25.199028,19.770567
tanh,58000,1,2.301706,25.607881,20.076544
tanh,59000,1,2.294745,26.039604,20.410448
tanh,60000,1,2.277488,26.555563,20.844848
tanh,61000,1,2.285994,26.961958,21.148427
tanh,62000,1,2.282777,27.392234,21.482036
tanh,63000,1,2.346443,27.819330,21.810845
tanh,64000,1,2.337528,28.225841,22.115798
tanh,65000,1,2.285963,28.703032,22.504477
tanh,66000,1,2.280920,29.113774,22.812900
tanh,67000,1,2.302609,29.519274,23.116979
tanh,68000,1,2.264871,29.931701,23.425931
tanh,69000,1,2.316347,30.366115,23.762312
tanh,70000,1,2.307183,30.856376,24.167461
tanh,71000,1,2.205180,31.341768,24.567143
tanh,72000,1,2.202712,31.790582,24.921125
tanh,73000,1,2.188356,32.250624,25.289079
tanh,74000,1,2.234389,32.738333,25.691383
tanh,75000,1,2.223417,33.249549,26.121871
tanh,76000,1,2.218330,33.669278,26.440553
tanh,77000,1,2.217723,34.077164,26.746091
tanh,78000,1,2.214717,34.529949,27.102767
tanh,79000,1,2.166839,34.958560,27.432407
tanh,80000,1,2.198938,35.430970,27.817145
tanh,81000,1,2.188161,35.865182,28.154817
tanh,82000,2,2.256785,36.330302,28.528672
tanh,83000,2,2.234114,36.741026,28.836148
tanh,84000,2,2.222785,37.235531,29.245787
tanh,85000,2,2.263351,37.700216,29.620035
tanh,86000,2,2.172739,38.129194,29.941964
tanh,87000,2,2.236098,38.597853,30.324328
tanh,88000,2,2.304379,39.072232,30.708520
tanh,89000,2,2.219753,39.502554,31.040379
tanh,90000,2,2.212753,39.910826,31.347732
tanh,91000,2,2.233888,40.335039,31.676176
tanh,92000,2,2.231701,40.741638,31.980325
tanh,93000,2,2.222779,41.150359,32.286428
tanh,94000,2,2.244707,41.591325,32.630081
tanh,95000,2,2.201033,41.996429,32.932343
tanh,96000,2,2.252320,42.404588,33.237823
tanh,97000,2,2.275135,42.837356,33.573466
tanh,98000,2,2.241168,43.244144,33.877831
tanh,99000,2,2.218531,43.652243,34.182711
