Func,Iteration,Epoc,Loss,FWtime,BWtime
tanf,0,0,4.503596,0.003784,0.001083
tanf,1000,0,2.897466,1.316979,1.136849
tanf,2000,0,2.699085,2.678984,2.347081
tanf,3000,0,2.619157,3.996833,3.486866
tanf,4000,0,2.508399,5.363200,4.705951
tanf,5000,0,2.470176,6.928763,6.251206
tanf,6000,0,2.413643,8.369381,7.599843
tanf,7000,0,2.389953,9.728407,8.813476
tanf,8000,0,2.354704,10.994680,9.873218
tanf,9000,0,2.330689,12.321424,11.034618
tanf,10000,0,2.299198,13.744128,12.356629
tanf,11000,0,2.288256,15.007961,13.410220
tanf,12000,0,2.300263,16.391194,14.658142
tanf,13000,0,2.321590,17.786554,15.929426
tanf,14000,0,2.275556,19.116968,17.090890
tanf,15000,0,2.268805,20.497861,18.335123
tanf,16000,0,2.240729,21.946379,19.696695
tanf,17000,0,2.233685,23.207974,20.750923
tanf,18000,0,2.181472,24.521568,21.892772
tanf,19000,0,2.163640,26.018682,23.323813
tanf,20000,0,2.194406,27.380598,24.535896
tanf,21000,0,2.162027,28.661419,25.621877
tanf,22000,0,2.137168,29.971352,26.752055
tanf,23000,0,2.258743,31.240767,27.816099
tanf,24000,0,2.208572,32.496686,28.862310
tanf,25000,0,2.174184,33.881018,30.104959
tanf,26000,0,2.177252,35.331512,31.485903
tanf,27000,0,2.141932,36.586704,32.533992
tanf,28000,0,2.163943,37.881687,33.649528
tanf,29000,0,2.158476,39.247699,34.874322
tanf,30000,0,2.110168,40.627357,36.145433
tanf,31000,0,2.083959,42.143368,37.647860
tanf,32000,0,2.055827,43.432101,38.749673
tanf,33000,0,2.030077,44.684726,39.793067
tanf,34000,0,2.049350,46.066657,41.068896
tanf,35000,0,2.040839,47.321472,42.115769
tanf,36000,0,2.050938,48.645631,43.273339
tanf,37000,0,2.009040,49.947794,44.387000
tanf,38000,0,1.998794,51.311471,45.622578
tanf,39000,0,1.967859,52.592422,46.703891
tanf,40000,0,2.014149,53.916045,47.862297
tanf,41000,1,2.019915,55.367823,49.244354
tanf,42000,1,2.002893,56.640383,50.313171
tanf,43000,1,2.039423,57.902274,51.364111
tanf,44000,1,2.007548,59.160890,52.415342
tanf,45000,1,2.040757,60.533566,53.659415
tanf,46000,1,2.032670,62.027279,55.108331
tanf,47000,1,1.987235,63.344738,56.256718
tanf,48000,1,1.962891,64.751937,57.559273
tanf,49000,1,2.021983,66.056845,58.687054
tanf,50000,1,2.002377,67.505840,60.068013
tanf,51000,1,1.986340,68.814185,61.204523
tanf,52000,1,1.958243,70.075646,62.256504
tanf,53000,1,2.064421,71.406590,63.425901
tanf,54000,1,2.031144,72.693469,64.520951
tanf,55000,1,2.022025,74.065057,65.760365
tanf,56000,1,2.014679,75.342070,66.835932
tanf,57000,1,1.993612,76.668819,68.004579
tanf,58000,1,1.997567,78.157222,69.443718
tanf,59000,1,1.983370,79.522459,70.673883
tanf,60000,1,1.975116,80.784405,71.729488
tanf,61000,1,1.966034,82.173077,72.992034
tanf,62000,1,1.974886,83.449652,74.067575
tanf,63000,1,2.094479,84.763415,75.215014
tanf,64000,1,2.077496,86.208653,76.587376
tanf,65000,1,2.010574,87.890356,78.363146
tanf,66000,1,2.002677,89.226490,79.550210
tanf,67000,1,2.045963,90.546653,80.697289
tanf,68000,1,1.986800,91.904229,81.915178
tanf,69000,1,2.048272,93.188716,83.004416
tanf,70000,1,2.026773,94.520506,84.177672
tanf,71000,1,1.910815,95.855163,85.348671
tanf,72000,1,1.910182,97.205647,86.553012
tanf,73000,1,1.886359,98.467444,87.607242
tanf,74000,1,1.924393,99.949147,89.045551
tanf,75000,1,1.903568,101.362784,90.365940
tanf,76000,1,1.881337,102.711723,91.566727
tanf,77000,1,1.922423,104.250438,93.092408
tanf,78000,1,1.928482,105.587370,94.265547
tanf,79000,1,1.848017,107.075403,95.725720
tanf,80000,1,1.869511,108.338554,96.783529
tanf,81000,1,1.870536,109.600725,97.837078
tanf,82000,2,1.972797,110.879600,98.923835
tanf,83000,2,1.916421,112.320132,100.286969
tanf,84000,2,1.918094,113.662321,101.474090
tanf,85000,2,1.953579,114.977298,102.614744
tanf,86000,2,1.850680,116.494823,104.110604
tanf,87000,2,1.912334,117.760703,105.169583
tanf,88000,2,1.999311,119.052614,106.276515
tanf,89000,2,1.896532,120.372400,107.437387
tanf,90000,2,1.893691,121.751577,108.686223
tanf,91000,2,1.896389,123.099914,109.882240
tanf,92000,2,1.858636,124.388213,110.976194
tanf,93000,2,1.905829,125.658919,112.045300
tanf,94000,2,1.925151,127.085322,113.376370
tanf,95000,2,1.869608,128.526852,114.739668
tanf,96000,2,1.909376,129.844255,115.891517
tanf,97000,2,1.953397,131.204155,117.113086
tanf,98000,2,1.905839,132.604660,118.412216
tanf,99000,2,1.902246,133.893441,119.508383
