Func,Iteration,Epoc,Loss,FWtime,BWtime
tanf,0,0,4.490432,0.007380,0.002387
tanf,1000,0,2.773061,2.554510,2.440151
tanf,2000,0,2.611651,5.038588,4.773634
tanf,3000,0,2.549027,7.892295,7.777319
tanf,4000,0,2.432380,10.640973,10.562817
tanf,5000,0,2.388259,13.191312,13.018217
tanf,6000,0,2.327330,15.835410,15.634518
tanf,7000,0,2.313486,18.572400,18.414018
tanf,8000,0,2.266923,21.149076,20.912120
tanf,9000,0,2.236062,23.941237,23.796900
tanf,10000,0,2.195794,26.548439,26.354878
tanf,11000,0,2.205865,29.219723,29.037474
tanf,12000,0,2.210862,32.091288,32.050387
tanf,13000,0,2.246139,34.854961,34.882624
tanf,14000,0,2.201349,37.402620,37.314912
tanf,15000,0,2.188103,40.064475,39.960568
tanf,16000,0,2.143652,42.602608,42.383519
tanf,17000,0,2.128675,45.394987,45.258520
tanf,18000,0,2.086668,48.074039,47.933996
tanf,19000,0,2.071593,50.927336,50.903581
tanf,20000,0,2.093085,53.611080,53.589079
tanf,21000,0,2.064736,56.330206,56.325097
tanf,22000,0,2.028646,58.849937,58.711152
tanf,23000,0,2.201520,61.495622,61.337264
tanf,24000,0,2.131497,63.969769,63.653303
tanf,25000,0,2.093726,66.643175,66.318697
tanf,26000,0,2.099070,69.553384,69.409332
tanf,27000,0,2.060051,72.263055,72.152288
tanf,28000,0,2.076666,75.023874,74.977802
tanf,29000,0,2.072621,77.816632,77.852018
tanf,30000,0,2.019513,80.285518,80.161259
tanf,31000,0,2.002828,82.760402,82.472534
tanf,32000,0,1.958270,85.376042,85.050964
tanf,33000,0,1.939698,88.058796,87.737242
tanf,34000,0,1.959770,90.579565,90.146767
tanf,35000,0,1.939255,93.071773,92.502547
tanf,36000,0,1.958009,95.761276,95.140988
tanf,37000,0,1.906548,98.409103,97.725864
tanf,38000,0,1.897987,101.096627,100.379384
tanf,39000,0,1.861040,103.777920,102.994614
tanf,40000,0,1.908177,106.379418,105.500399
tanf,41000,1,1.925243,109.005890,108.076584
tanf,42000,1,1.914188,111.571213,110.534613
tanf,43000,1,1.941223,114.259800,113.212761
tanf,44000,1,1.909194,116.890945,115.707437
tanf,45000,1,1.942689,119.542624,118.315062
tanf,46000,1,1.941422,122.207099,120.942373
tanf,47000,1,1.884575,124.810710,123.431339
tanf,48000,1,1.850198,127.348208,125.836831
tanf,49000,1,1.913890,129.886721,128.243646
tanf,50000,1,1.879050,132.567972,130.907240
tanf,51000,1,1.878888,135.221313,133.531975
tanf,52000,1,1.835562,138.017585,136.412174
tanf,53000,1,1.964159,140.769953,139.219194
tanf,54000,1,1.918632,143.439786,141.879467
tanf,55000,1,1.907243,146.176283,144.659822
tanf,56000,1,1.902217,148.817907,147.266876
tanf,57000,1,1.865011,151.305502,149.594453
tanf,58000,1,1.888429,154.046517,152.385770
tanf,59000,1,1.834322,156.632181,154.906794
tanf,60000,1,1.858150,159.216900,157.409893
tanf,61000,1,1.848546,161.834138,159.960442
tanf,62000,1,1.856827,164.348909,162.334268
tanf,63000,1,2.009117,167.115828,165.172281
tanf,64000,1,2.002302,169.695281,167.657087
tanf,65000,1,1.911407,172.565840,170.667232
tanf,66000,1,1.903342,175.145147,173.159910
tanf,67000,1,1.958881,177.870834,175.917623
tanf,68000,1,1.869143,180.667781,178.809934
tanf,69000,1,1.946013,183.228870,181.264566
tanf,70000,1,1.917491,185.888802,183.876436
tanf,71000,1,1.796066,188.486552,186.398826
tanf,72000,1,1.795905,191.014666,188.799960
tanf,73000,1,1.765376,193.606510,191.311721
tanf,74000,1,1.800931,196.251081,193.925357
tanf,75000,1,1.767622,198.862944,196.491375
tanf,76000,1,1.760431,201.485881,199.061904
tanf,77000,1,1.803659,204.216630,201.816855
tanf,78000,1,1.798890,206.846769,204.394673
tanf,79000,1,1.720630,209.458041,206.934179
tanf,80000,1,1.746741,212.152800,209.629504
tanf,81000,1,1.733184,214.920973,212.446227
tanf,82000,2,1.863351,217.515190,214.967203
tanf,83000,2,1.785783,220.145681,217.550182
tanf,84000,2,1.790613,222.639231,219.891513
tanf,85000,2,1.815035,225.132277,222.225340
tanf,86000,2,1.725442,227.663594,224.627376
tanf,87000,2,1.769470,230.499826,227.569332
tanf,88000,2,1.878844,233.010079,229.931157
tanf,89000,2,1.765166,235.483106,232.244096
tanf,90000,2,1.735273,238.067318,234.740202
tanf,91000,2,1.757661,240.738628,237.407423
tanf,92000,2,1.708343,243.381709,240.013307
tanf,93000,2,1.752851,246.051527,242.664977
tanf,94000,2,1.782922,249.092815,245.956798
tanf,95000,2,1.716813,251.647191,248.407553
tanf,96000,2,1.765093,254.329733,251.095017
tanf,97000,2,1.811255,256.868650,253.523992
tanf,98000,2,1.750906,259.555848,256.205546
tanf,99000,2,1.755143,262.315694,259.011877
