tanf-truD,0,4.475034,0.037753,0.011507
tanf-truD,1000,2.554584,12.900581,11.222757
tanf-truD,2000,2.348877,25.748967,22.418079
tanf-truD,3000,2.225122,38.590137,33.628014
tanf-truD,4000,2.110453,51.426151,44.858200
tanf-truD,5000,2.078433,64.258656,56.102894
tanf-truD,6000,2.009336,77.091709,67.308569
tanf-truD,7000,1.985765,89.924563,78.540171
tanf-truD,8000,1.940000,102.758994,89.747792
tanf-truD,9000,1.895645,115.590140,100.969148
tanf-truD,10000,1.848654,128.424955,112.142761
tanf-truD,11000,1.884962,141.258928,123.291648
tanf-truD,12000,1.830895,154.087649,134.477030
tanf-truD,13000,1.794459,166.922398,145.628623
tanf-truD,14000,1.822125,179.753793,156.902993
tanf-truD,15000,1.742521,192.591729,168.118537
tanf-truD,16000,1.728375,205.428363,179.358818
tanf-truD,17000,1.738699,218.265815,190.584105
tanf-truD,18000,1.734523,231.106402,201.836901
tanf-truD,19000,1.679349,243.948763,213.122827
tanf-truD,20000,1.695193,256.789611,224.368052
tanf-truD,21000,1.760515,269.627818,235.595201
tanf-truD,22000,1.604809,282.465909,246.762462
tanf-truD,23000,1.696662,295.303367,258.018567
tanf-truD,24000,1.661088,308.136161,269.228614
tanf-truD,25000,1.650618,320.971510,280.450725
tanf-truD,26000,1.642453,333.807182,291.607735
tanf-truD,27000,1.640042,346.643814,302.840797
tanf-truD,28000,1.661790,359.479971,314.104838
tanf-truD,29000,1.634895,372.318496,325.319721
tanf-truD,30000,1.655552,385.157320,336.610155
tanf-truD,31000,1.601566,397.998433,347.798524
tanf-truD,32000,1.577783,410.844519,359.003402
tanf-truD,33000,1.621000,423.696706,370.201117
tanf-truD,34000,1.558631,436.542874,381.348719
tanf-truD,35000,1.653822,449.390907,392.530888
tanf-truD,36000,1.538954,462.233514,403.785206
tanf-truD,37000,1.552725,475.081074,415.010541
tanf-truD,38000,1.565803,487.926817,426.203334
tanf-truD,39000,1.523881,500.775533,437.373160
tanf-truD,40000,1.652436,513.625293,448.622923
tanf-truD,41000,1.543689,526.481835,459.821935
tanf-truD,42000,1.601497,539.336387,471.037858
tanf-truD,43000,1.507397,552.187618,482.331650
tanf-truD,44000,1.502486,565.037162,493.547252
tanf-truD,45000,1.521899,577.891889,504.787274
tanf-truD,46000,1.511150,590.743572,516.103443
tanf-truD,47000,1.510365,603.595705,527.288804
tanf-truD,48000,1.474726,616.442944,538.474440
tanf-truD,49000,1.489480,629.297502,549.633703
tanf-truD,50000,1.542768,642.150318,560.855509
tanf-truD,51000,1.449954,655.002909,572.052696
tanf-truD,52000,1.590527,667.853395,583.189445
tanf-truD,53000,1.526462,680.704790,594.369708
tanf-truD,54000,1.500678,693.559060,605.593273
tanf-truD,55000,1.452597,706.413958,616.790152
tanf-truD,56000,1.582955,719.255424,627.974359
tanf-truD,57000,1.489507,731.725786,638.545635
tanf-truD,58000,1.474227,744.165245,649.035163
tanf-truD,59000,1.384505,756.619207,659.591447
tanf-truD,60000,1.455816,768.971921,669.988361
tanf-truD,61000,1.450697,781.447541,680.536181
tanf-truD,62000,1.538542,793.908163,691.060023
tanf-truD,63000,1.491849,806.326064,701.522376
tanf-truD,64000,1.494730,818.865048,712.151838
tanf-truD,65000,1.439799,831.355096,722.706956
tanf-truD,66000,1.511087,843.817023,733.235961
tanf-truD,67000,1.466615,856.298495,743.776584
tanf-truD,68000,1.489534,868.787388,754.337322
tanf-truD,69000,1.429739,881.290432,764.936993
tanf-truD,70000,1.388152,893.627974,775.310809
tanf-truD,71000,1.410449,905.936493,785.646924
tanf-truD,72000,1.497618,918.246774,795.987199
tanf-truD,73000,1.458848,930.652256,806.443094
tanf-truD,74000,1.441621,943.167121,816.987517
tanf-truD,75000,1.471339,955.693254,827.619538
tanf-truD,76000,1.428348,968.212258,838.187348
tanf-truD,77000,1.410011,980.743247,848.829515
tanf-truD,78000,1.552527,993.240753,859.404783
tanf-truD,79000,1.406969,1005.559928,869.758992
tanf-truD,80000,1.445458,1017.908864,880.153153
tanf-truD,81000,1.354426,1030.441772,890.808448
tanf-truD,82000,1.362204,1042.828698,901.255063
tanf-truD,83000,1.376941,1055.161939,911.620996
tanf-truD,84000,1.519563,1067.580080,922.104656
tanf-truD,85000,1.378170,1080.170190,932.796886
tanf-truD,86000,1.404017,1092.764565,943.504586
tanf-truD,87000,1.417488,1105.268478,954.088259
tanf-truD,88000,1.405640,1117.792732,964.691137
tanf-truD,89000,1.391504,1130.319852,975.273684
tanf-truD,90000,1.447964,1142.798043,985.813528
tanf-truD,91000,1.388168,1155.262400,996.339465
tanf-truD,92000,1.400009,1167.743571,1006.894963
tanf-truD,93000,1.377020,1180.244982,1017.457835
tanf-truD,94000,1.319776,1192.669013,1027.945564
tanf-truD,95000,1.368582,1205.181475,1038.539809
tanf-truD,96000,1.510949,1217.716424,1049.136847
tanf-truD,97000,1.367397,1230.142740,1059.621718
tanf-truD,98000,1.375965,1242.659705,1070.200665
tanf-truD,99000,1.381568,1255.189483,1080.816891
tanf-truD,100000,1.377953,1267.556479,1091.230731
tanf-truD,101000,1.355217,1280.015767,1101.770411
tanf-truD,102000,1.433215,1292.484576,1112.324950
tanf-truD,103000,1.411539,1305.018480,1122.969105
tanf-truD,104000,1.388769,1317.576472,1133.618778
tanf-truD,105000,1.371756,1330.083687,1144.196005
tanf-truD,106000,1.436256,1342.609030,1154.791681
tanf-truD,107000,1.315957,1355.013105,1165.252186
tanf-truD,108000,1.411921,1367.402734,1175.695138
tanf-truD,109000,1.394440,1379.737258,1186.064156
tanf-truD,110000,1.368871,1392.194135,1196.582037
tanf-truD,111000,1.349770,1404.696198,1207.160864
tanf-truD,112000,1.367644,1417.206040,1217.749247
tanf-truD,113000,1.343127,1429.729719,1228.343704
tanf-truD,114000,1.431179,1442.161973,1238.833104
tanf-truD,115000,1.367109,1454.770184,1249.531752
tanf-truD,116000,1.376765,1467.188566,1260.017407
tanf-truD,117000,1.361301,1479.686351,1270.574827
tanf-truD,118000,1.403973,1492.233304,1281.163795
tanf-truD,119000,1.422793,1504.717405,1291.706941
tanf-truD,120000,1.424208,1517.067594,1302.089824
tanf-truD,121000,1.346011,1529.563446,1312.623638
tanf-truD,122000,1.392898,1542.006994,1323.128062
tanf-truD,123000,1.423317,1554.520768,1333.682305
tanf-truD,124000,1.323901,1567.029337,1344.267762
tanf-truD,125000,1.310917,1579.560741,1354.863968
tanf-truD,126000,1.400212,1592.100499,1365.439531
tanf-truD,127000,1.330619,1604.582796,1375.957023
tanf-truD,128000,1.418890,1617.117052,1386.541907
tanf-truD,129000,1.334242,1629.648632,1397.175029
tanf-truD,130000,1.380270,1642.131825,1407.744008
tanf-truD,131000,1.415099,1654.460613,1418.097814
tanf-truD,132000,1.398217,1666.939246,1428.639888
tanf-truD,133000,1.309046,1679.349165,1439.095771
tanf-truD,134000,1.295534,1691.722118,1449.509720
tanf-truD,135000,1.409562,1704.176350,1460.041044
tanf-truD,136000,1.339880,1716.606770,1470.511434
tanf-truD,137000,1.370973,1729.154015,1481.109990
tanf-truD,138000,1.361725,1741.708254,1491.698712
tanf-truD,139000,1.327562,1754.216004,1502.238180
tanf-truD,140000,1.374912,1766.703389,1512.807472
tanf-truD,141000,1.400288,1779.230434,1523.403041
tanf-truD,142000,1.352188,1791.765153,1533.972949
tanf-truD,143000,1.385985,1804.229422,1544.484092
tanf-truD,144000,1.330937,1816.645318,1554.946512
tanf-truD,145000,1.346952,1829.163627,1565.559204
tanf-truD,146000,1.291929,1841.700490,1576.197427
tanf-truD,147000,1.366930,1854.231292,1586.823196
tanf-truD,148000,1.375962,1866.736652,1597.388046
tanf-truD,149000,1.351584,1879.158681,1607.877472
tanf-truD,150000,1.418306,1891.630201,1618.408965
tanf-truD,151000,1.338863,1904.114542,1628.962162
tanf-truD,152000,1.319804,1916.655683,1639.578471
tanf-truD,153000,1.322406,1929.239050,1650.253396
tanf-truD,154000,1.316801,1941.810841,1660.910013
tanf-truD,155000,1.350068,1954.289204,1671.432416
tanf-truD,156000,1.316717,1966.771681,1681.973483
tanf-truD,157000,1.342012,1979.309379,1692.588898
tanf-truD,158000,1.296403,1991.900817,1703.250190
tanf-truD,159000,1.320042,2004.420451,1713.848321
tanf-truD,160000,1.313459,2016.887546,1724.368460
tanf-truD,161000,1.309403,2029.409416,1734.970711
tanf-truD,162000,1.337963,2041.841078,1745.450815
tanf-truD,163000,1.329121,2054.410835,1756.078752
tanf-truD,164000,1.395234,2066.924812,1766.639317
tanf-truD,165000,1.252696,2079.256095,1776.991158
tanf-truD,166000,1.367570,2091.588116,1787.344436
tanf-truD,167000,1.321556,2104.077495,1797.888074
tanf-truD,168000,1.283824,2116.617360,1808.528950
tanf-truD,169000,1.376930,2129.158088,1819.165273
tanf-truD,170000,1.330800,2141.644687,1829.734341
tanf-truD,171000,1.318102,2154.186292,1840.345034
tanf-truD,172000,1.324231,2166.728637,1850.957016
tanf-truD,173000,1.347887,2179.266097,1861.532100
tanf-truD,174000,1.262895,2191.805169,1872.102665
tanf-truD,175000,1.301547,2204.294438,1882.635503
tanf-truD,176000,1.382808,2216.774773,1893.187669
tanf-truD,177000,1.280007,2229.323233,1903.795388
tanf-truD,178000,1.383282,2241.863597,1914.404568
tanf-truD,179000,1.331280,2254.406342,1924.982946
tanf-truD,180000,1.293513,2266.954904,1935.564030
tanf-truD,181000,1.336680,2279.499823,1946.144353
tanf-truD,182000,1.305216,2291.848289,1956.519239
tanf-truD,183000,1.405279,2304.340428,1967.059860
tanf-truD,184000,1.340241,2316.879447,1977.656629
tanf-truD,185000,1.318317,2329.258106,1988.067020
tanf-truD,186000,1.280572,2341.808630,1998.652012
tanf-truD,187000,1.276555,2354.236091,2009.132050
tanf-truD,188000,1.305645,2366.642975,2019.590449
tanf-truD,189000,1.290954,2379.086001,2030.096879
tanf-truD,190000,1.341461,2391.485954,2040.544812
tanf-truD,191000,1.272650,2403.985292,2051.075920
tanf-truD,192000,1.314382,2416.529868,2061.648794
tanf-truD,193000,1.325137,2429.097687,2072.294831
tanf-truD,194000,1.269330,2441.573109,2082.799572
tanf-truD,195000,1.438372,2454.081761,2093.385471
tanf-truD,196000,1.314339,2466.543393,2103.884516
tanf-truD,197000,1.339418,2479.022786,2114.424170
tanf-truD,198000,1.307276,2491.470172,2124.929753
tanf-truD,199000,1.360540,2503.808638,2135.284016
tanf-truD,200000,1.297489,2516.222822,2145.739151
tanf-truD,201000,1.331250,2528.699395,2156.233512
tanf-truD,202000,1.252738,2541.139669,2166.705303
tanf-truD,203000,1.280778,2553.615835,2177.245641
tanf-truD,204000,1.289316,2566.101206,2187.748990
tanf-truD,205000,1.336476,2578.586299,2198.250453
tanf-truD,206000,1.320881,2591.079630,2208.767491
tanf-truD,207000,1.371447,2603.638219,2219.370797
tanf-truD,208000,1.309539,2616.220217,2229.986327
tanf-truD,209000,1.368572,2628.692683,2240.474861
tanf-truD,210000,1.296662,2641.130321,2250.926318
tanf-truD,211000,1.372603,2653.471395,2261.275595
tanf-truD,212000,1.259658,2665.918604,2271.752755
tanf-truD,213000,1.269376,2678.449296,2282.309431
tanf-truD,214000,1.260660,2690.936501,2292.810531
tanf-truD,215000,1.293504,2703.422365,2303.313364
tanf-truD,216000,1.355573,2715.908751,2313.816643
tanf-truD,217000,1.343267,2728.400988,2324.324416
tanf-truD,218000,1.330018,2740.888425,2334.827770
tanf-truD,219000,1.315058,2753.380592,2345.336942
tanf-truD,220000,1.275298,2765.873742,2355.846353
tanf-truD,221000,1.409366,2778.356034,2366.348343
tanf-truD,222000,1.308156,2790.842435,2376.849537
tanf-truD,223000,1.341533,2803.329297,2387.353950
