Func,Iteration,Epoc,Loss,FWtime,BWtime
tanf,0,0,4.672298,0.040820,0.016953
tanf,1000,0,2.594916,14.559767,18.082020
tanf,2000,0,2.403444,28.975631,36.167979
tanf,3000,0,2.273362,43.487406,54.369572
tanf,4000,0,2.149155,57.262151,70.524363
tanf,5000,0,2.113845,70.972762,86.340761
tanf,6000,0,2.045186,84.684240,102.017679
tanf,7000,0,2.013015,98.355040,117.789158
tanf,8000,0,1.967554,111.995943,133.537967
tanf,9000,0,1.928486,125.956203,149.735253
tanf,10000,0,1.872978,139.946902,166.018273
tanf,11000,0,1.899926,153.862679,182.373386
tanf,12000,0,1.931491,167.593052,198.457406
tanf,13000,0,1.964139,181.669381,214.982729
tanf,14000,0,1.927688,195.352595,230.904646
tanf,15000,0,1.907661,209.066012,246.874662
tanf,16000,0,1.844746,222.937101,263.122282
tanf,17000,0,1.828871,236.553139,279.042104
tanf,18000,0,1.785956,250.148579,294.856797
tanf,19000,0,1.783108,263.704920,310.587349
tanf,20000,0,1.804386,277.299802,326.498263
tanf,21000,0,1.749425,290.863658,342.255551
tanf,22000,0,1.713753,304.417231,358.130264
tanf,23000,0,1.967934,318.047858,374.084017
tanf,24000,0,1.883468,331.953606,390.706201
tanf,25000,0,1.844279,346.021155,407.781958
tanf,26000,0,1.844805,359.746242,424.224219
tanf,27000,0,1.804206,373.849126,441.246687
tanf,28000,0,1.814051,387.734745,458.043325
tanf,29000,0,1.818202,401.837825,475.035693
tanf,30000,0,1.733044,416.020019,492.146345
tanf,31000,0,1.678537,429.846698,508.792794
tanf,32000,0,1.667926,443.857894,525.732276
tanf,33000,0,1.607519,457.767488,542.539905
tanf,34000,0,1.646936,471.427444,558.796945
tanf,35000,0,1.631781,485.187706,575.293380
tanf,36000,0,1.636334,499.092451,591.957543
tanf,37000,0,1.560133,512.881237,608.326827
tanf,38000,0,1.574904,526.703103,624.686022
tanf,39000,0,1.539022,540.523182,641.072688
tanf,40000,0,1.574919,554.358163,657.523652
tanf,41000,1,1.648213,568.197690,673.924079
tanf,42000,1,1.620102,582.071830,690.339684
tanf,43000,1,1.651826,595.910771,706.746033
tanf,44000,1,1.569677,609.582385,723.009550
tanf,45000,1,1.674009,623.307401,739.343262
tanf,46000,1,1.628287,637.234504,755.984612
tanf,47000,1,1.594088,651.190592,772.613825
tanf,48000,1,1.532441,664.956457,788.920283
tanf,49000,1,1.618133,678.728986,805.273064
