Func,Iteration,Epoc,Loss,FWtime,BWtime
tanf,0,0,4.434439,0.045241,0.017654
tanf,1000,0,2.530913,16.304180,20.461584
tanf,2000,0,2.363724,32.156858,39.878958
tanf,3000,0,2.243313,48.234517,59.729619
tanf,4000,0,2.139917,64.207102,79.303234
tanf,5000,0,2.104276,80.396510,99.212750
tanf,6000,0,2.012847,96.793457,119.494599
tanf,7000,0,1.991740,112.916527,139.499389
tanf,8000,0,1.946333,129.146954,159.468370
tanf,9000,0,1.900071,145.268498,179.447228
tanf,10000,0,1.857977,160.966016,198.551774
tanf,11000,0,1.892316,176.782773,217.922071
tanf,12000,0,1.906917,192.586317,237.274806
tanf,13000,0,1.946982,208.414796,256.613311
tanf,14000,0,1.908851,224.271237,275.955541
tanf,15000,0,1.880877,240.213326,295.549294
tanf,16000,0,1.814080,256.192137,315.168459
tanf,17000,0,1.787223,272.082999,334.495399
tanf,18000,0,1.752076,288.298983,354.422126
tanf,19000,0,1.751207,304.647871,374.746136
tanf,20000,0,1.763950,320.645049,394.503880
tanf,21000,0,1.715629,336.411439,413.746257
tanf,22000,0,1.675232,352.418471,433.344241
tanf,23000,0,1.932477,368.432144,452.938081
tanf,24000,0,1.849052,384.522720,472.713022
tanf,25000,0,1.806350,400.836114,493.074035
tanf,26000,0,1.808730,417.135028,513.429731
tanf,27000,0,1.778447,433.126275,533.174141
tanf,28000,0,1.768499,448.539080,551.768241
tanf,29000,0,1.774065,464.154309,570.635129
tanf,30000,0,1.704531,479.776133,589.590229
tanf,31000,0,1.646815,495.364952,608.452544
tanf,32000,0,1.637138,510.790157,626.700476
tanf,33000,0,1.574836,526.289122,645.046354
tanf,34000,0,1.605027,541.769402,663.430806
tanf,35000,0,1.588623,557.262846,681.766802
tanf,36000,0,1.605146,572.803949,700.178514
tanf,37000,0,1.512268,588.418385,718.686167
tanf,38000,0,1.527747,603.793338,736.837429
tanf,39000,0,1.493292,619.229905,755.122590
tanf,40000,0,1.531754,634.944952,773.930002
tanf,41000,1,1.612592,650.467753,792.378290
tanf,42000,1,1.584523,665.964152,810.862716
tanf,43000,1,1.614974,681.551282,829.393783
tanf,44000,1,1.542652,696.968195,847.703140
tanf,45000,1,1.632691,712.654523,866.396134
tanf,46000,1,1.581091,728.240941,884.893119
tanf,47000,1,1.548767,743.749163,903.308659
tanf,48000,1,1.491977,759.379016,922.014304
tanf,49000,1,1.584906,775.062375,940.640922
