Func,Iteration,Epoc,Loss,FWtime,BWtime
tanh,0,0,4.442526,0.011641,0.004133
tanh,1000,0,2.858594,4.130915,4.344932
tanh,2000,0,2.658481,8.268642,8.688574
tanh,3000,0,2.553772,12.395856,13.001916
tanh,4000,0,2.441781,16.493057,17.298349
tanh,5000,0,2.405860,20.599398,21.574014
tanh,6000,0,2.342064,24.890721,26.052504
tanh,7000,0,2.312865,29.188706,30.579631
tanh,8000,0,2.275118,33.486804,35.088237
tanh,9000,0,2.255217,37.758312,39.569367
tanh,10000,0,2.220114,42.050858,44.069304
tanh,11000,0,2.218645,46.219682,48.426820
tanh,12000,0,2.224939,50.412838,52.801292
tanh,13000,0,2.255309,54.571211,57.172438
tanh,14000,0,2.206562,58.670933,61.451403
tanh,15000,0,2.198971,62.765788,65.732462
tanh,16000,0,2.161386,66.843331,69.979516
tanh,17000,0,2.151542,70.996629,74.337707
tanh,18000,0,2.106452,75.103454,78.607358
tanh,19000,0,2.081398,79.378572,83.092600
tanh,20000,0,2.113198,83.558197,87.462047
tanh,21000,0,2.081682,87.729514,91.839632
tanh,22000,0,2.049467,91.908755,96.246803
tanh,23000,0,2.191805,96.097539,100.663384
tanh,24000,0,2.136758,100.283376,105.044597
tanh,25000,0,2.100308,104.434550,109.407804
tanh,26000,0,2.101960,108.600756,113.774031
tanh,27000,0,2.059688,112.791966,118.146590
tanh,28000,0,2.083428,116.942939,122.495635
tanh,29000,0,2.072709,121.100591,126.853748
tanh,30000,0,2.019953,125.172498,131.109868
tanh,31000,0,1.995018,129.307294,135.446599
tanh,32000,0,1.966016,133.582692,139.955369
tanh,33000,0,1.930512,137.670134,144.202015
tanh,34000,0,1.952680,141.915034,148.680638
tanh,35000,0,1.938578,146.069732,153.045375
tanh,36000,0,1.950057,150.181694,157.344257
tanh,37000,0,1.892969,154.412348,161.824664
tanh,38000,0,1.885028,158.579826,166.223673
tanh,39000,0,1.861761,162.760981,170.637590
tanh,40000,0,1.904387,166.926477,175.038252
tanh,41000,1,1.935262,171.200410,179.599885
tanh,42000,1,1.919976,175.402833,184.039497
tanh,43000,1,1.940190,179.614373,188.445017
tanh,44000,1,1.909219,183.828494,192.876546
tanh,45000,1,1.950260,187.950902,197.192607
tanh,46000,1,1.936797,192.090507,201.531739
tanh,47000,1,1.887808,196.225655,205.865667
tanh,48000,1,1.847375,200.401201,210.267234
tanh,49000,1,1.910289,204.569805,214.637527
