Func,Iteration,Epoc,Loss,FWtime,BWtime
tanh,0,0,4.349591,0.008942,0.003046
tanh,1000,0,2.829875,3.361588,3.405991
tanh,2000,0,2.580094,6.731897,6.800600
tanh,3000,0,2.476094,10.057239,10.142318
tanh,4000,0,2.368548,13.430910,13.533277
tanh,5000,0,2.336476,16.802987,16.908694
tanh,6000,0,2.281457,20.227080,20.341280
tanh,7000,0,2.255563,23.589803,23.697634
tanh,8000,0,2.220586,26.952375,27.059898
tanh,9000,0,2.194459,30.266444,30.396604
tanh,10000,0,2.158380,33.623219,33.778492
tanh,11000,0,2.159537,36.954211,37.118167
tanh,12000,0,2.168795,40.279860,40.445455
tanh,13000,0,2.207930,43.601524,43.798452
tanh,14000,0,2.158151,46.869834,47.099982
tanh,15000,0,2.146682,50.203966,50.484566
tanh,16000,0,2.097015,53.533304,53.856505
tanh,17000,0,2.090625,56.922566,57.281480
tanh,18000,0,2.041540,60.323978,60.730471
tanh,19000,0,2.035332,63.637862,64.084904
tanh,20000,0,2.058871,67.000369,67.486988
tanh,21000,0,2.023454,70.393881,70.926929
tanh,22000,0,1.984310,73.803253,74.379325
tanh,23000,0,2.148817,77.155336,77.754890
tanh,24000,0,2.096458,80.543410,81.176499
tanh,25000,0,2.063702,83.977137,84.644641
tanh,26000,0,2.054859,87.276627,87.966879
tanh,27000,0,2.025455,90.684070,91.430138
tanh,28000,0,2.041080,94.029042,94.796167
tanh,29000,0,2.033376,97.340943,98.140159
tanh,30000,0,1.977009,100.768831,101.616176
tanh,31000,0,1.952018,104.058349,104.938519
tanh,32000,0,1.932957,107.374805,108.299817
tanh,33000,0,1.883287,110.668691,111.599480
tanh,34000,0,1.913318,113.954917,114.924604
tanh,35000,0,1.898123,117.281991,118.280901
tanh,36000,0,1.897709,120.634869,121.663101
tanh,37000,0,1.853008,124.078022,125.156360
tanh,38000,0,1.838986,127.340949,128.440271
tanh,39000,0,1.815423,130.671726,131.797370
tanh,40000,0,1.843816,133.966427,135.111491
tanh,41000,1,1.883930,137.277897,138.452531
tanh,42000,1,1.866422,140.703247,141.923540
tanh,43000,1,1.901060,143.999707,145.253356
tanh,44000,1,1.856393,147.331654,148.621773
tanh,45000,1,1.891941,150.710480,152.041484
tanh,46000,1,1.891378,154.030531,155.373814
tanh,47000,1,1.837406,157.389008,158.760847
tanh,48000,1,1.803587,160.732465,162.133195
tanh,49000,1,1.868222,164.059823,165.490836
